Keyword,Name,Full_Address,Street_Address,City,Zip,Municipality,State,Country,Timezone,Description,Phone_1,Phone_Standard_format,Email_From_WEBSITE,Website,Domain,Claimed_google_my_business,Reviews_count,Average_rating,Business_Status,Hours,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Latitude,Longitude,Coordinates,Plus_Code,Place_ID,GMB_URL,CID,Google_Knowledge_URL,Kgmid,Image_URL,Favicon,Review_URL,Facebook_URL,Linkedin_URL,Twitter_URL,Youtube_URL,Meta_Description,Uuid,Accessibility,Service_options,Offerings,Instagram_URL,Payments,From_the_business,Planning,Crowd,Amenities,Recycling
HVAC,Penguin Air  Plumbing & Electrical,3710 E University Dr # 1  Phoenix  AZ 85034  United States,3710 E University Dr # 1,Phoenix,85034,United States,Arizona,US,America/Phoenix, ,+14805255400,(480) 525-5400,,https://www.penguinair.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Phoenix-AZ,penguinair.com,Yes,5611,4.7,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4223899,Lng -112.0015335,"33.4223899,-112.0015335",8559CXCX+X94,ChIJOTqMFuAOK4cRplqJ0jXa8As,https://www.google.com/maps/place/?q=place_id:ChIJOTqMFuAOK4cRplqJ0jXa8As,860427453528103590,https://www.google.com/search?kgmid=/g/1232fs58h,/g/1232fs58h,https://lh5.googleusercontent.com/p/AF1QipNzvptFu2agO5ojRgDP--HAvx5ajO1bhptc70_m,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.penguinair.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Phoenix-AZ&size=48","https://search.google.com/local/reviews?placeid=ChIJOTqMFuAOK4cRplqJ0jXa8As&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/penguinairaz/, , ,https://www.youtube.com/@Penguin_AZ,"Welcome to Penguin Air, Plumbing & Electrical servicing the Phoenix, AZ area | Win with Penguin",0ahUKEwj2tfLZprCOAxU6VqQEHY9KMBcQ8BcI0QYoGg,Wheelchair accessible entrance,Online estimates | Onsite services,Repair services,https://www.instagram.com/penguinairplumbingelectrical/,,Identifies as veteran-owned,,,,
HVAC,APES HVAC & Plumbing,2222 W Parkside Ln STE 105  Phoenix  AZ 85027  United States,2222 W Parkside Ln STE 105,Phoenix,85027,United States,Arizona,US,America/Phoenix, ,+16235211172,(623) 521-1172,info@go4apes.com,https://go4apes.com/,go4apes.com,Yes,2066,4.9,open,"Wednesday, 7 AM-7 PM; Thursday, 7 AM-7 PM; Friday, 7 AM-7 PM; Saturday, 8 AM-5 PM; Sunday, 8 AM-5 PM; Monday, 7 AM-7 PM; Tuesday, 7 AM-7 PM; ",8 AM-5 PM,8 AM-5 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,Lat 33.6962774,Lng -112.1065163,"33.6962774,-112.1065163",8559MVWV+G99,ChIJw1lsJvppK4cRVtfJYqZsfbc,https://www.google.com/maps/place/?q=place_id:ChIJw1lsJvppK4cRVtfJYqZsfbc,13221843542907410262,https://www.google.com/search?kgmid=/g/11c5bt_07k,/g/11c5bt_07k,https://lh5.googleusercontent.com/p/AF1QipPU84TuCoOqLxHu4_pr3pL5AO7zcSRKfDQ4Mzdr,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://go4apes.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJw1lsJvppK4cRVtfJYqZsfbc&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/ArizonaPlumbingExpertServicesInc/, , ,https://www.youtube.com/@a.p.e.shvacplumbingapplian2843,"Need HVAC or plumbing help in Phoenix, AZ? With 2,000+ 5-star reviews, we’re the local experts homeowners trust. Call for for a quote!",0ahUKEwj2tfLZprCOAxU6VqQEHY9KMBcQ8BcI_wYoGw,Wheelchair accessible entrance | Wheelchair accessible parking lot,Onsite services,Repair services,https://www.instagram.com/go4apes,,Small business,,,,
HVAC,AC Works,9605 N Cave Creek Rd  Phoenix  AZ 85020  United States,9605 N Cave Creek Rd,Phoenix,85020,United States,Arizona,US,America/Phoenix, ,+16027803077,(602) 780-3077,,https://acworksaz.com/,acworksaz.com,Yes,216,5,open,"Wednesday, 8 AM-8 PM; Thursday, 8 AM-8 PM; Friday, 8 AM-8 PM; Saturday, 8 AM-4 PM; Sunday, Closed; Monday, 8 AM-8 PM; Tuesday, 8 AM-8 PM; ",8 AM-4 PM,Closed,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,Lat 33.573003299999996,Lng -112.0586438,"33.573003299999996,-112.0586438",8559HWFR+6G5,ChIJV7nN3bNtK4cRTOOmgoAVFQI,https://www.google.com/maps/place/?q=place_id:ChIJV7nN3bNtK4cRTOOmgoAVFQI,150049804278752076,https://www.google.com/search?kgmid=/g/11pxnphktm,/g/11pxnphktm,https://lh5.googleusercontent.com/p/AF1QipMdzcu-rtGRtkTSl9WUTnXPkiD8MVys1rx8O33B,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://acworksaz.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJV7nN3bNtK4cRTOOmgoAVFQI&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/acworksaz, ,https://twitter.com/acworksaz,,We are your local and licensed family owned and operated HVAC repair company. We work on all the major brands and types of AC units,0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcICygG,Wheelchair accessible parking lot,Onsite services,Repair services,,Credit cards | Credit cards,,Appointment required,,,
HVAC,Lee Collins Air Conditioning,8927 N 2nd Way  Phoenix  AZ 85020  United States,8927 N 2nd Way,Phoenix,85020,United States,Arizona,US,America/Phoenix, ,+16029441571,(602) 944-1571,info@leecollinsac.com,http://leecollinsac.com/,leecollinsac.com,Yes,190,4.6,open,"Wednesday, 7 AM-4 PM; Thursday, 7 AM-4 PM; Friday, 7 AM-4 PM; Saturday, Closed; Sunday, Closed; Monday, 7 AM-4 PM; Tuesday, 7 AM-4 PM; ",Closed,Closed,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,Lat 33.566908999999995,Lng -112.070336,"33.566908999999995,-112.070336",8559HW8H+QV7,ChIJL0I2X3NtK4cRPs0uuc_Xd0o,https://www.google.com/maps/place/?q=place_id:ChIJL0I2X3NtK4cRPs0uuc_Xd0o,5365994768200289598,https://www.google.com/search?kgmid=/g/1v2pqp50,/g/1v2pqp50,https://lh5.googleusercontent.com/p/AF1QipMAcZByHISpLTxy0LCWTzCercD7CLx3HVUMOht8,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://leecollinsac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJL0I2X3NtK4cRPs0uuc_Xd0o&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Lee Collins Air Conditioning has the experience you need when it comes to air conditioning, AC repairs, and installation in Phoenix, Arizona.",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcINSgH,,,Repair services,,,,,,,
HVAC,Lincoln Air & Plumbing,2805 W Larkspur Dr  Phoenix  AZ 85029  United States,2805 W Larkspur Dr,Phoenix,85029,United States,Arizona,US,America/Phoenix, ,+16235879957,(623) 587-9957,,https://lincolnair.com/,lincolnair.com,Yes,263,4.8,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.5997711,Lng -112.1176187,"33.5997711,-112.1176187",8559HVXJ+WX2,ChIJga31tLltK4cRSOr99f8qN40,https://www.google.com/maps/place/?q=place_id:ChIJga31tLltK4cRSOr99f8qN40,10175649161899010632,https://www.google.com/search?kgmid=/g/11fmlgpmb1,/g/11fmlgpmb1,https://lh5.googleusercontent.com/p/AF1QipN1eF8blI1NV6348DMpu6jn1GWXXMAf7m4Lrcox,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://lincolnair.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJga31tLltK4cRSOr99f8qN40&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcIXSgI,Wheelchair accessible entrance | Wheelchair accessible restroom | Wheelchair accessible seating,Online estimates | Onsite services | Language assistance,Repair services, ,,,,LGBTQ+ friendly | Transgender safespace,Gender-neutral restroom,
HVAC,Valley's Best Heating and Air Conditioning,9014 N 23rd Ave Suite #1  Phoenix  AZ 85021  United States,9014 N 23rd Ave Suite #1,Phoenix,85021,United States,Arizona,US,America/Phoenix, ,+14808923938,(480) 892-3938,,https://www.valleysbestac.com/,valleysbestac.com,Yes,55,4.8,open,"Wednesday, 7 AM-6 PM; Thursday, 7 AM-6 PM; Friday, 7 AM-6 PM; Saturday, 7 AM-6 PM; Sunday, 7 AM-6 PM; Monday, 7 AM-6 PM; Tuesday, 7 AM-6 PM; ",7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,Lat 33.5679893,Lng -112.1087407,"33.5679893,-112.1087407",8559HV9R+5GR,ChIJszrRs5cTK4cRWu-mb9pWmVg,https://www.google.com/maps/place/?q=place_id:ChIJszrRs5cTK4cRWu-mb9pWmVg,6384229442950459226,https://www.google.com/search?kgmid=/g/1tkl3sm4,/g/1tkl3sm4,https://lh5.googleusercontent.com/p/AF1QipMkwvLvurR_Iz7Fit7-PgVf07vFnF2B27XUU9qJ,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.valleysbestac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJszrRs5cTK4cRWu-mb9pWmVg&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",http://www.facebook.com/pages/Valleys-Best-Heating-and-Air-Conditioning/109426029390523, ,https://twitter.com/valleybestac,https://www.youtube.com/channel/UCLKAp2bH7cwwndIe83C4UQA,100% Satisfaction Guaranteed. Choose the Best AC repair Phoenix and surrounding Metro areas - Click to Get a Free Quote! Or Call Now! 480-892-3938,0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcIjQEoCQ,,,Repair services,,,,,,,
HVAC,AccuTemp Refrigeration,3231 E Washington St  Phoenix  AZ 85034  United States,3231 E Washington St,Phoenix,85034,United States,Arizona,US,America/Phoenix, ,+16029573745,(602) 957-3745,customer.support@accutempaz.com,https://accutempaz.com/,accutempaz.com,Yes,63,4.7,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4478714,Lng -112.0112614,"33.4478714,-112.0112614",8559CXXQ+4FX,ChIJl734eXoOK4cRhrC8yGzXkjs,https://www.google.com/maps/place/?q=place_id:ChIJl734eXoOK4cRhrC8yGzXkjs,4292730257061752966,https://www.google.com/search?kgmid=/g/1tfl0p0g,/g/1tfl0p0g,https://lh5.googleusercontent.com/p/AF1QipMqIFxRYMJzZs9gh7mic0hPlyb0pz5mBJrZ4O2B,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://accutempaz.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJl734eXoOK4cRhrC8yGzXkjs&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/accutempaz/, , ,,"AccuTemp specializes in HVAC, air conditioning, heating & refrigeration services for residential & commercial customers throughout Phoenix, AZ. Call us today!",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcItQEoCg,Wheelchair accessible entrance,Home energy auditing recognized by the US Dept. of Energy | Onsite services,Repair services,,,,,LGBTQ+ friendly,,
HVAC,Any Hour Services - Electric  Plumbing  Heating & Air,3415 W Northern Ave  Phoenix  AZ 85051  United States,3415 W Northern Ave,Phoenix,85051,United States,Arizona,US,America/Phoenix, ,+16026097184,(602) 609-7184,,https://go.anyhourservices.com/arizona/,go.anyhourservices.com,Yes,1223,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Closed; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.5519902,Lng -112.13314749999999,"33.5519902,-112.13314749999999",8559HV28+QPX,ChIJv4OkhtFvK4cRvn-d7m_PzLQ,https://www.google.com/maps/place/?q=place_id:ChIJv4OkhtFvK4cRvn-d7m_PzLQ,13028015901727621054,https://www.google.com/search?kgmid=/g/11qbkwqsdy,/g/11qbkwqsdy,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICl2NmjJA,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://go.anyhourservices.com/arizona/&size=48","https://search.google.com/local/reviews?placeid=ChIJv4OkhtFvK4cRvn-d7m_PzLQ&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Welcome to Any Hour Services servicing the Phoenix, AZ area | No One Helps More Homeowners Than Any Hour Services",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcI4QEoCw,,Onsite services,Repair services,,,,,,,
HVAC,Delta Home Services,1745 W Deer Valley Rd STE 104  Phoenix  AZ 85027  United States,1745 W Deer Valley Rd STE 104,Phoenix,85027,United States,Arizona,US,America/Phoenix, ,+16232409892,(623) 240-9892,,https://mydeltahs.com/,mydeltahs.com,Yes,821,4.8,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.683340799999996,Lng -112.09638539999999,"33.683340799999996,-112.09638539999999",8559MWM3+8CQ,ChIJFX_J0VtsK4cR6nMhcRilh5M,https://www.google.com/maps/place/?q=place_id:ChIJFX_J0VtsK4cR6nMhcRilh5M,10630646969827161066,https://www.google.com/search?kgmid=/g/11dxhydsmy,/g/11dxhydsmy,https://lh5.googleusercontent.com/p/AF1QipNbBFsW4CwgppAbAmfdWDUjwwt_V5UCSnKTGDfw,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://mydeltahs.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJFX_J0VtsK4cR6nMhcRilh5M&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://facebook.com/DeltaAirConditioningLlc, , ,,"Delta Home Services, a family-owned business in Phoenix, AZ, has been providing top-quality cooling, heating, electrical, and plumbing services since 2003. Our expert technicians are dedicated to ensuring your home's comfort and efficiency throughout the Valley.",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcIiQIoDA,,Onsite services,Repair services,https://www.instagram.com/deltahomeservices/?hl=en,,,,,,
HVAC,Cold Stinger Heating And Air Conditioning Phoenix Arizona,1720 E Wood St  Phoenix  AZ 85040  United States,1720 E Wood St,Phoenix,85040,United States,Arizona,US,America/Phoenix, ,+16235216448,(623) 521-6448,coldstingerllc@gmail.com | coldstingerllc@yahoo.com,https://coldstingerheatingandairconditioning.com/,coldstingerheatingandairconditioning.com,Yes,36,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4087938,Lng -112.04396659999999,"33.4087938,-112.04396659999999",8559CX54+GC7,ChIJnyZl7XoRK4cRbyarnwI3774,https://www.google.com/maps/place/?q=place_id:ChIJnyZl7XoRK4cRbyarnwI3774,13758275871048410735,https://www.google.com/search?kgmid=/g/11l39jypb0,/g/11l39jypb0,https://lh5.googleusercontent.com/p/cThwSm345USjsZNpatPOXA,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://coldstingerheatingandairconditioning.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJnyZl7XoRK4cRbyarnwI3774&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Looking for reliable HVAC companies near you in Phoenix, Arizona? Cold Stinger Heating And Air Conditioning is your trusted HVAC expert since 1994. We provide reliable, honest service for all your heating and cooling needs.",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcItAIoDQ,,Online estimates | Onsite services | Language assistance,Repair services,,,,,,,
HVAC,Mountain AC INC., , , , , , , ,America/Phoenix, ,+16028402826,(602) 840-2826,support@mountainac.com,https://mountainac.com/,mountainac.com,Yes,141,5,open,"Wednesday, 8 AM-6 PM; Thursday, 8 AM-6 PM; Friday, 8 AM-6 PM; Saturday, Closed; Sunday, Closed; Monday, 8 AM-6 PM; Tuesday, 8 AM-6 PM; ",Closed,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,Lat 33.580566399999995,Lng -112.02109949999999,"33.580566399999995,-112.02109949999999",8559HXJH+6HC,ChIJtcTRIGMOK4cRUymsGG5v6qA,https://www.google.com/maps/place/?q=place_id:ChIJtcTRIGMOK4cRUymsGG5v6qA,11595202709269784915,https://www.google.com/search?kgmid=/g/1ty74qrf,/g/1ty74qrf,https://lh5.googleusercontent.com/p/AF1QipNrIKsjMG1RmO8TPKgg-7QoRuvzlppMXA_1TXS1,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://mountainac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJtcTRIGMOK4cRUymsGG5v6qA&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fmountainac, , ,,"Explore the website of Mountain AC Inc. in the Phoenix Metro Area, AZ, to discover more about our HVAC services.",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcI3gIoDg,,Online estimates,,,,,,,,
HVAC,Dial One Mears AC & Heating Inc,743 E Dunlap Ave  Phoenix  AZ 85020  United States,743 E Dunlap Ave,Phoenix,85020,United States,Arizona,US,America/Phoenix, ,+16029975701,(602) 997-5701,,http://www.mearsac.com/,mearsac.com,Yes,119,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.5673446,Lng -112.06325179999999,"33.5673446,-112.06325179999999",8559HW8P+WMQ,ChIJ1amtPHFtK4cRJkJXWUeac6o,https://www.google.com/maps/place/?q=place_id:ChIJ1amtPHFtK4cRJkJXWUeac6o,12282330240001720870,https://www.google.com/search?kgmid=/g/1tfntgvq,/g/1tfntgvq,https://lh5.googleusercontent.com/p/AF1QipPr66eqLXlV8Eq_lNHvZQvIGEvEiMYWEjn9wL0k,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.mearsac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ1amtPHFtK4cRJkJXWUeac6o&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/pages/Dial-One-Mears-AC-Heating/137726586262714,https://www.linkedin.com/profile/view?id=107457768&trk=nav_responsive_tab_profile, ,,"When you are in need of quick HVAC repair in Phoenix, turn to the experts at Dial One Mears Air Conditioning & Heating Inc. We can handle all your heating and cooling service requirements.",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcI_AIoDw,,Onsite services | Online estimates,Repair services,https://www.instagram.com/dialonemearsac/,,Identifies as veteran-owned,,,,
HVAC,Your Phoenix HVAC,15677 N Cave Creek Rd  Phoenix  AZ 85032  United States,15677 N Cave Creek Rd,Phoenix,85032,United States,Arizona,US,America/Phoenix, ,+14804269664,(480) 426-9664,,https://yourphoenixhvac.net/,yourphoenixhvac.net,Yes,54,5,open,"Wednesday, 9 AM-6 PM; Thursday, 9 AM-6 PM; Friday, 9 AM-6 PM; Saturday, Closed; Sunday, Closed; Monday, 9 AM-6 PM; Tuesday, 9 AM-6 PM; ",Closed,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Lat 33.6288859,Lng -112.03041569999999,"33.6288859,-112.03041569999999",8559JXH9+HR4,ChIJq6o9XfFxK4cRWnYdPb0q4I4,https://www.google.com/maps/place/?q=place_id:ChIJq6o9XfFxK4cRWnYdPb0q4I4,10295275740431480410,https://www.google.com/search?kgmid=/g/11sh5w_ccw,/g/11sh5w_ccw,https://lh5.googleusercontent.com/p/AF1QipOsCcGcbiAPPPqyvWZl0Sc5kFFLKCyGMdwhDprM,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://yourphoenixhvac.net/&size=48","https://search.google.com/local/reviews?placeid=ChIJq6o9XfFxK4cRWnYdPb0q4I4&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Phoenix HVAC service is your complete solution to Heating & Air Conditioning Maintenance, Service and Repair. Contact us today.",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcIqAMoEA,Wheelchair accessible seating | Wheelchair accessible restroom,Onsite services,Repair services,,,Small business,,,,
HVAC,Air Conditioning of Arizona,7652 E Greenway Rd Ste 103  Scottsdale  AZ 85260  United States,7652 E Greenway Rd Ste 103,Scottsdale,85260,United States,Arizona,US,America/Phoenix, ,+14802503882,(480) 250-3882,,https://www.acofaz.net/,acofaz.net,Yes,611,5,open,"Wednesday, 7 AM-7 PM; Thursday, 7 AM-7 PM; Friday, 7 AM-7 PM; Saturday, 8 AM-5 PM; Sunday, 10 AM-4 PM; Monday, 7 AM-7 PM; Tuesday, 7 AM-7 PM; ",8 AM-5 PM,10 AM-4 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,Lat 33.626171,Lng -111.915779,"33.626171,-111.915779",855CJ3GM+FM9,ChIJp8E1Zjd0K4cRdgeCWT9h55Q,https://www.google.com/maps/place/?q=place_id:ChIJp8E1Zjd0K4cRdgeCWT9h55Q,10729651561946023798,https://www.google.com/search?kgmid=/g/11c58p1q90,/g/11c58p1q90,https://lh5.googleusercontent.com/p/AF1QipPvhKbVIXsq624w4iLxe46-omdKI-hbB4gr7Lf-,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.acofaz.net/&size=48","https://search.google.com/local/reviews?placeid=ChIJp8E1Zjd0K4cRdgeCWT9h55Q&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,Air Conditioning of Arizona is proud to be the premier heating and air conditioning company in Arizona for over 20 years.,0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcI0AMoEQ,Wheelchair accessible entrance,Onsite services | Online estimates | Language assistance,Repair services,,,,,,,
HVAC,Phoenix Air Cooling & Heating Pros,4320 W Thomas Rd  Phoenix  AZ 85031  United States,4320 W Thomas Rd,Phoenix,85031,United States,Arizona,US,America/Phoenix, ,+16023449919,(602) 344-9919, ,,,No,71,5,open,"Wednesday, 6 AM-11 PM; Thursday, 6 AM-11 PM; Friday, 6 AM-11 PM; Saturday, 6 AM-11 PM; Sunday, 6 AM-11 PM; Monday, 6 AM-11 PM; Tuesday, 6 AM-11 PM; ",6 AM-11 PM,6 AM-11 PM,6 AM-11 PM,6 AM-11 PM,6 AM-11 PM,6 AM-11 PM,6 AM-11 PM,Lat 33.4817335,Lng -112.1526854,"33.4817335,-112.1526854",8559FRJW+MWW,ChIJjWQYnvN9hIgRraaN3-yR5Y0,https://www.google.com/maps/place/?q=place_id:ChIJjWQYnvN9hIgRraaN3-yR5Y0,10224738975563490989,https://www.google.com/search?kgmid=/g/11h5rr9nc9,/g/11h5rr9nc9,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgMDQlezhaQ, ,"https://search.google.com/local/reviews?placeid=ChIJjWQYnvN9hIgRraaN3-yR5Y0&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcI-gMoEg,,,Repair services, ,,,,,,
HVAC,Alaskan Air Conditioning & Heating,2428 W Campus Dr  Tempe  AZ 85282  United States,2428 W Campus Dr,Tempe,85282,United States,Arizona,US,America/Phoenix, ,+16025295555,(602) 529-5555,,https://www.alaskanac.com/phoenix-az/,alaskanac.com,Yes,2479,4.7,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.3989319,Lng -111.9747223,"33.3989319,-111.9747223",855C92XG+H4C,ChIJRTnuv1AIK4cRCO5DDhfs6AE,https://www.google.com/maps/place/?q=place_id:ChIJRTnuv1AIK4cRCO5DDhfs6AE,137619372402535944,https://www.google.com/search?kgmid=/g/1tdb04bt,/g/1tdb04bt,https://lh5.googleusercontent.com/p/AF1QipOwz6YoNJPj4TbP-Pw_gdoHFk8tYXunyQAMyLh0,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.alaskanac.com/phoenix-az/&size=48","https://search.google.com/local/reviews?placeid=ChIJRTnuv1AIK4cRCO5DDhfs6AE&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/AlaskanACPhoenix/,https://www.linkedin.com/company/alaskan-home-services,https://twitter.com/alaskanACaz,https://www.youtube.com/user/MrAlaskanaz,"We specialize in HVAC repair services - air conditioning, heating and furnaces, and indoor air quality - in Phoenix, AZ. See our reviews by neighborhood",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcIowQoEw,Wheelchair accessible entrance,Online estimates | Onsite services,Repair services,https://www.instagram.com/alaskanac,Credit cards | Credit cards,,Appointment required,,,
